游戏名字,游戏类型,游戏图片,游戏地址
"('FINALF~1',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5133&n=L2Zjcm9tL2pzYnl6dy9GSU5BTEZ+MS5ORVM=&t=FINALF~1&ac=3',)"
"('侏罗纪公园3-DNA基因',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6157&n=L2diYXJvbS8wMDczLnppcA==&t=Jurassic Park III - The DNA Factor&ac=5&p=',)"
"('托尼·霍克职业滑板3',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0335.jpg,"(""https://www.yikm.net/play?id=6413&n=L2diYXJvbS8wMzM1LnppcA==&t=Tony Hawk's Pro Skater 3&ac=5&p=/gbapic/0335.jpg"",)"
"('芭比娃娃-益智小游戏合集',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6669&n=L2diYXJvbS8wNTk5LnppcA==&t=Barbie Groovy Games&ac=5&p=',)"
"('洛克人战斗网络EXE',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6925&n=L2diYXJvbS8wODY1LnppcA==&t=3-黑版 Battle Network Rockman EXE 3 Black&ac=5&p=',)"
"('疯狂大脚车',)","('卡车 卡车 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1132.jpg,"('https://www.yikm.net/play?id=7181&n=L2diYXJvbS8xMTMyLnppcA==&t=Monster Truck Madness&ac=5&p=/gbapic/1132.jpg',)"
"('海贼王热血棒球',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7437&n=L2diYXJvbS8xNDA5LnppcA==&t=One Piece - Going Baseball&ac=5&p=',)"
"('3D虚拟台球',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"(""https://www.yikm.net/play?id=7693&n=L2diYXJvbS8xNjk5LnppcA==&t=Archer Maclean's - 3D Pool&ac=5&p="",)"
"('GBA电影-超级机械猴队第1卷',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7949&n=L2diYXJvbS8xOTY4LnppcA==&t=Game Boy Advance Video - Super Robot Monkey Team Hyper Force Go! - Volume 1&ac=5&p=',)"
"('贝兹-摇滚天使',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8205&n=L2diYXJvbS8yMjQ4LnppcA==&t=Bratz - Rock Angelz&ac=5&p=',)"
"('哈林世界巡回篮球',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8461&n=L2diYXJvbS8yNTE4LnppcA==&t=Harlem Globetrotters Original, The&ac=5&p=',)"
"('玩具机器人的进攻',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8717&n=L2diYXJvbS8yNzc2LnppcA==&t=&ac=5&p=',)"
"('Castlevania3-Draculas Curse(USA)',)","('恶魔城 恶魔城 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/362a.png,"('https://www.yikm.net/play?id=3342&n=L2Zjcm9tL2R6bXgvQ2FzdGxldmFuaWEgSUlJIC0gRHJhY3VsYSdzIEN1cnNlIChVKSBbIV0ubmVz&t=Castlevania3-Draculas Curse(USA)',)"
"('TwinBee 3',)","('兵蜂 兵蜂 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3598&n=L2Zjcm9tL2Z4c2ovVHdpbkJlZSAzIC0gUG9rbyBQb2tvIERhaSBNYW91IChKKSBbIV0ubmVz&t=TwinBee 3',)"
"('AV美少女战士',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3854&n=L2Zjcm9tL2dkL0FWIE1laSBTaGFvIE52IFpoYW4gU2hpIChVbmwpLm5lcw==&t=AV美少女战士',)"
"('Spy Hunter',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/2067a.png,"('https://www.yikm.net/play?id=4110&n=L2Zjcm9tL3NqL1NweSBIdW50ZXIgKFUpIFshXS5uZXM=&t=Spy Hunter',)"
"('打砖块2[o1]',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/119a.png,"('https://www.yikm.net/play?id=4366&n=L2Zjcm9tL3h5eC9Bcmthbm9pZCBJSSAoSikgW28xXS5uZXM=&t=打砖块2[o1]',)"
"('WWF King of the Ring',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/2508a.png,"('https://www.yikm.net/play?id=4622&n=L2Zjcm9tL3lkYnMvV1dGIEtpbmcgb2YgdGhlIFJpbmcgKFUpIFshcF0ubmVz&t=WWF King of the Ring',)"
"('Fighting Golf(USA)',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1246a.png,"('https://www.yikm.net/play?id=4878&n=L2Zjcm9tL3lkYnMvTGVlIFRyZXZpbm8ncyBGaWdodGluZyBHb2xmIChVKSBbIV0ubmVz&t=Fighting Golf(USA)',)"
"('筋番付肉-金刚君的大冒险',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6158&n=L2diYXJvbS8wMDc0LnppcA==&t=Kinniku Banzuke - Kongou-kun no Daibouken!&ac=5&p=',)"
"('火热职业棒球联赛2003',)","('棒球 棒球 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0336.png,"('https://www.yikm.net/play?id=6414&n=L2diYXJvbS8wMzM2LnppcA==&t=High Heat Major League Baseball 2003&ac=5&p=/gbapic/0336.png',)"
"('GTA职业概念赛车2',)","('驾驶 驾驶 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0600.jpg,"('https://www.yikm.net/play?id=6670&n=L2diYXJvbS8wNjAwLnppcA==&t=GT Advance 2 - Rally Racing&ac=5&p=/gbapic/0600.jpg',)"
"('最终幻想战略版',)","('最终幻想 最终幻想 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0866.jpg,"('https://www.yikm.net/play?id=6926&n=L2diYXJvbS8wODY2LnppcA==&t=Final Fantasy Tactics Advance&ac=5&p=/gbapic/0866.jpg',)"
"('数码暴龙',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7182&n=L2diYXJvbS8xMTMzLnppcA==&t=Digimon - Battle Spirit&ac=5&p=',)"
"('迪斯尼-阿拉丁',)","('动作 动作 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1410.jpg,"('https://www.yikm.net/play?id=7438&n=L2diYXJvbS8xNDEwLnppcA==&t=Aladdin&ac=5&p=/gbapic/1410.jpg',)"
"('FIFA足球2005',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7694&n=L2diYXJvbS8xNzAwLnppcA==&t=FIFA Football 2005&ac=5&p=',)"
"('疯狂车驾驶员',)","('驾驶 驾驶 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1969.jpg,"('https://www.yikm.net/play?id=7950&n=L2diYXJvbS8xOTY5LnppcA==&t=Smashing Drive&ac=5&p=/gbapic/1969.jpg',)"
"('神探少女组!',)","('动漫 动漫 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2249.jpg,"('https://www.yikm.net/play?id=8206&n=L2diYXJvbS8yMjQ5LnppcA==&t=Totally Spies!&ac=5&p=/gbapic/2249.jpg',)"
"('3合1小游戏',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8462&n=L2diYXJvbS8yNTE5LnppcA==&t=Ker Plunk!, Toss Across, Tip It&ac=5&p=',)"
"('海绵宝宝亚特兰蒂斯',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8718&n=L2diYXJvbS8yNzc3LnppcA==&t=&ac=5&p=',)"
"('恶魔城-王子外传',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/88a.png,"('https://www.yikm.net/play?id=3343&n=L2Zjcm9tL2R6bXgvQWt1bWFqb3UgU3BlY2lhbCAtIEJva3UgRHJhY3VsYS1rdW4gKEopIFshXS5uZXM=&t=恶魔城-王子外传',)"
"('兵蜂3-中文',)","('兵蜂 兵蜂 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3599&n=L2Zjcm9tL2Z4c2ovVHdpbkJlZSAzIC0gUG9rbyBQb2tvIERhaSBNYW91IChKKSBbVCtDaGlfTVMgZW11bWF4XS5uZXM=&t=兵蜂3-中文',)"
"('Thundercade',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/2299a.png,"('https://www.yikm.net/play?id=4111&n=L2Zjcm9tL3NqL1RodW5kZXJjYWRlIChVKSBbIV0ubmVz&t=Thundercade',)"
"('泰坦打砖块',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/2318a.png,"('https://www.yikm.net/play?id=4367&n=L2Zjcm9tL3h5eC9UaXRhbiAoSikubmVz&t=泰坦打砖块',)"
"('Gekitou Pro Wrestling!! Toukon Densetsu',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/840a.png,"('https://www.yikm.net/play?id=4623&n=L2Zjcm9tL3lkYnMvR2VraXRvdSBQcm8gV3Jlc3RsaW5nISEgLSBUb3Vrb24gRGVuc2V0c3UgKEopLm5lcw==&t=Gekitou Pro Wrestling!! Toukon Densetsu',)"
"('杰克18洞高尔夫锦标赛',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1081a.png,"('https://www.yikm.net/play?id=4879&n=L2Zjcm9tL3lkYnMvSmFjayBOaWNrbGF1cycgR3JlYXRlc3QgMTggSG9sZXMgb2YgTWFqb3IgQ2hhbXBpb25zaGlwIEdvbGYgKFUpIFshXS5uZXM=&t=杰克18洞高尔夫锦标赛',)"
"('最终幻想-光与暗水晶纷争中文(太空战士-光与暗水晶纷争中文)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5135&n=L2Zjcm9tL2pzYnl6dy9bTkowOThdIFp1aSBaaG9uZyBIdWFuIFhpYW5nIElWIEd1YW5nIFl1IEFuIFNodWkgSmluZyBGZW4gWmhlbmcgKEMpLk5FUw==&t=最终幻想-光与暗水晶纷争中文(太空战士-光与暗水晶纷争中文)&ac=3',)"
"('高尔夫达人',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6159&n=L2diYXJvbS8wMDc1LnppcA==&t=JGTO Kounin Golf Master Mobile - Japan Golf Tour Game&ac=5&p=',)"
"('美国冰上曲棍球2002',)","('运动比赛 运动比赛 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0337.jpg,"('https://www.yikm.net/play?id=6415&n=L2diYXJvbS8wMzM3LnppcA==&t=NHL 2002&ac=5&p=/gbapic/0337.jpg',)"
"('中日洋3国桌上游戏大合集',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6671&n=L2diYXJvbS8wNjAxLnppcA==&t=Hanafuda Trump Mahjong - Depachika Wayouchuu&ac=5&p=',)"
"('游戏王-怪兽龙门骰',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6927&n=L2diYXJvbS8wODY3LnppcA==&t=Yu-Gi-Oh! Dungeon Dice Monsters&ac=5&p=',)"
"('摇滚赛车',)","('卡车 卡车 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1134.png,"(""https://www.yikm.net/play?id=7183&n=L2diYXJvbS8xMTM0LnppcA==&t=Rock n' Roll Racing&ac=5&p=/gbapic/1134.png"",)"
"('美国偶像超巨星节拍',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7439&n=L2diYXJvbS8xNDExLnppcA==&t=Pop Idol&ac=5&p=',)"
"('极限水上滑板',)","('板 板 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1701.png,"('https://www.yikm.net/play?id=7695&n=L2diYXJvbS8xNzAxLnppcA==&t=Wakeboarding Unleashed featuring Shaun Murray&ac=5&p=/gbapic/1701.png',)"
"('大力水手-冲向菠菜',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7951&n=L2diYXJvbS8xOTcwLnppcA==&t=Popeye - Rush for Spinach&ac=5&p=',)"
"('极品飞车',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8207&n=L2diYXJvbS8yMjUwLnppcA==&t=最高通缉 Need for Speed - Most Wanted&ac=5&p=',)"
"('ATV闪电骑士',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8463&n=L2diYXJvbS8yNTIwLnppcA==&t=ATV Thunder Ridge Riders&ac=5&p=',)"
"('芭比之森林公主',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8719&n=L2diYXJvbS8yNzc4LnppcA==&t=&ac=5&p=',)"
"('clzlcn(Japan)',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1083a.png,"('https://www.yikm.net/play?id=3344&n=L2Zjcm9tL2R6bXgvSmFja2llIENoYW4gKEopLm5lcw==&t=clzlcn(Japan)',)"
"('兵蜂3-英文',)","('兵蜂 兵蜂 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3600&n=L2Zjcm9tL2Z4c2ovVHdpbkJlZSAzIC0gUG9rbyBQb2tvIERhaSBNYW91IChKKSBbVCtFbmcxLjAyX0RlbWlmb3JjZV0ubmVz&t=兵蜂3-英文',)"
"('World Heroes 2',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3856&n=L2Zjcm9tL2dkL1dvcmxkIEhlcm9lcyAyIChVbmwpIFshXS5uZXM=&t=World Heroes 2',)"
"('Alien Syndrome',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/939a.png,"('https://www.yikm.net/play?id=4112&n=L2Zjcm9tL3NqL0hlYXZ5IEJhcnJlbCAoSikgWyFdLm5lcw==&t=Alien Syndrome',)"
"('超级打砖块(Prototype)',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4368&n=L2Zjcm9tL3h5eC9DcmFja291dCAoRSkgKFByb3RvdHlwZSkgWyFdLm5lcw==&t=超级打砖块(Prototype)',)"
"('Gekitou Pro Wrestling!! Toukon Densetsu',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/2252a.png,"('https://www.yikm.net/play?id=4624&n=L2Zjcm9tL3lkYnMvVGVjbW8gV29ybGQgV3Jlc3RsaW5nIChVKSBbIV0ubmVz&t=Gekitou Pro Wrestling!! Toukon Densetsu',)"
"('格雷格·诺曼的高尔夫之力',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/906a.png,"('https://www.yikm.net/play?id=4880&n=L2Zjcm9tL3lkYnMvR3JlZyBOb3JtYW4ncyBHb2xmIFBvd2VyIChVKSBbIV0ubmVz&t=格雷格·诺曼的高尔夫之力',)"
"('最终幻想-混乱的世界',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5136&n=L2Zjcm9tL2pzYnl6dy8yNDEu5pyA57uI5bm75oOzLea3t+S5seeahOS4lueVjC5uZXM=&t=最终幻想-混乱的世界&ac=3',)"
"('零度旅行',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6160&n=L2diYXJvbS8wMDc2LnppcA==&t=Zero-Tours&ac=5&p=',)"
"('小精灵',)","('动作 动作 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0338.jpg,"('https://www.yikm.net/play?id=6416&n=L2diYXJvbS8wMzM4LnppcA==&t=Casper&ac=5&p=/gbapic/0338.jpg',)"
"('战斗蛋方块',)","('拼图 拼图 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0602.jpg,"('https://www.yikm.net/play?id=6672&n=L2diYXJvbS8wNjAyLnppcA==&t=Egg Mania&ac=5&p=/gbapic/0602.jpg',)"
"('光明之魂1',)","('角色扮演 角色扮演 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0868.jpg,"('https://www.yikm.net/play?id=6928&n=L2diYXJvbS8wODY4LnppcA==&t=Shining Soul&ac=5&p=/gbapic/0868.jpg',)"
"('口袋妖怪弹珠台',)","(' NBA  NBA ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1135.jpg,"('https://www.yikm.net/play?id=7184&n=L2diYXJvbS8xMTM1LnppcA==&t=Pokemon Pinball - Ruby & Sapphire&ac=5&p=/gbapic/1135.jpg',)"
"('剑齿虎',)","('平台 平台 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1412.jpg,"('https://www.yikm.net/play?id=7440&n=L2diYXJvbS8xNDEyLnppcA==&t=Sabre Wulf&ac=5&p=/gbapic/1412.jpg',)"
"('洛克人ZERO3',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7696&n=L2diYXJvbS8xNzAyLnppcA==&t=Megaman Zero 3&ac=5&p=',)"
"('洛克人ZERO4',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7952&n=L2diYXJvbS8xOTcxLnppcA==&t=Rockman Zero 4&ac=5&p=',)"
"('超人特攻队',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8208&n=L2diYXJvbS8yMjUxLnppcA==&t=Incredibles, The - Rise of the Underminer&ac=5&p=',)"
"('芭比',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8464&n=L2diYXJvbS8yNTIxLnppcA==&t=- 12 舞蹈公主 Barbie in the 12 Dancing Princesses&ac=5&p=',)"
"('贝兹娃娃电影版',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8720&n=L2diYXJvbS8yNzc5LnppcA==&t=&ac=5&p=',)"
"('clzlcn(USA)',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1085a.png,"('https://www.yikm.net/play?id=3345&n=L2Zjcm9tL2R6bXgvSmFja2llIENoYW4ncyBBY3Rpb24gS3VuZyBGdSAoVSkgWyFwXS5uZXM=&t=clzlcn(USA)',)"
"('刀锋战机 (PD)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3601&n=L2Zjcm9tL2Z4c2ovQmxhZGUgQnVzdGVyIGJ5IEhMQyEgUHJvamVjdCAoMjAxMjAzMDEpIChQRCkubmVz&t=刀锋战机 (PD)',)"
"('Bao Qing Tian',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3857&n=L2Zjcm9tL2dkL0ltcGFydGlhbCBKdWRnZSAoQ2gpIChEZWNyeXB0ZWQpLm5lcw==&t=Bao Qing Tian',)"
"('Alien Syndrome',)","('射击 射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/sj/940a.png,"('https://www.yikm.net/play?id=4113&n=L2Zjcm9tL3NqL0hlYXZ5IEJhcnJlbCAoVSkgWyFdLm5lcw==&t=Alien Syndrome',)"
"('超级打砖块(欧版)',)","('打砖块 打砖块 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/xyx/448a.png,"('https://www.yikm.net/play?id=4369&n=L2Zjcm9tL3h5eC9DcmFja291dCAoRSkgWyFdLm5lcw==&t=超级打砖块(欧版)',)"
"('筋肉人摔角(日版)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1193a.png,"('https://www.yikm.net/play?id=4625&n=L2Zjcm9tL3lkYnMvS2lubmlrdW1hbiAtIE11c2NsZSBUYWcgTWF0Y2ggKEopLm5lcw==&t=筋肉人摔角(日版)',)"
"('职业高尔夫',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1437a.png,"('https://www.yikm.net/play?id=4881&n=L2Zjcm9tL3lkYnMvTWV6YXNlIFRvcCBQcm8gLSBHcmVlbiBuaSBLYWtlcnUgWXVtZSAoSikubmVz&t=职业高尔夫',)"
"('最终幻想1+2(太空战士1+2)',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5137&n=L2Zjcm9tL2pzYnl6dy9GaW5hbCBGYW50YXN5IDEgJiAyIChKKS5uZXM=&t=最终幻想1+2(太空战士1+2)&ac=3',)"
"('星际通讯战',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6161&n=L2diYXJvbS8wMDc3LnppcA==&t=Sutakomi - Star Communicator&ac=5&p=',)"
"('索尼克A',)","('音速 音速 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0339.jpg,"('https://www.yikm.net/play?id=6417&n=L2diYXJvbS8wMzM5LnppcA==&t=Sonic Advance&ac=5&p=/gbapic/0339.jpg',)"
"('超魔界村R',)","('鬼n哥布林 鬼n哥布林 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0603.jpg,"(""https://www.yikm.net/play?id=6673&n=L2diYXJvbS8wNjAzLnppcA==&t=Super Ghouls'n Ghosts&ac=5&p=/gbapic/0603.jpg"",)"
"('国际空手道大赛加强版',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6929&n=L2diYXJvbS8wODY5LnppcA==&t=International Karate Plus&ac=5&p=',)"
"('新约圣剑传说',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7185&n=L2diYXJvbS8xMTM2LnppcA==&t=Shinyaku Seiken Densetsu&ac=5&p=',)"
"('塔克和符咒的神力',)","('角色扮演 角色扮演 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1413.png,"('https://www.yikm.net/play?id=7441&n=L2diYXJvbS8xNDEzLnppcA==&t=Tak and the Power of Juju&ac=5&p=/gbapic/1413.png',)"
"('旋转瓦里奥',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=7697&n=L2diYXJvbS8xNzAzLnppcA==&t=Mawaru - Made in Wario&ac=5&p=',)"
"('迪斯尼小熊的兄弟们',)","('年冒险 年冒险 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/1972.png,"('https://www.yikm.net/play?id=7953&n=L2diYXJvbS8xOTcyLnppcA==&t=Brother Bear&ac=5&p=/gbapic/1972.png',)"
"('终极智力游戏',)","('美元 美元 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/2252.jpg,"('https://www.yikm.net/play?id=8209&n=L2diYXJvbS8yMjUyLnppcA==&t=Ultimate Puzzle Games&ac=5&p=/gbapic/2252.jpg',)"
"('2合1',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8465&n=L2diYXJvbS8yNTIyLnppcA==&t=- Matchbox任务 2 Games in 1 - Matchbox Emergency Response + Matchbox Air, Land & Sea Rescue&ac=5&p=',)"
"('游戏二合一',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=8721&n=L2diYXJvbS8yNzgwLnppcA==&t=熊的传说 迪士尼公主&ac=5&p=',)"
"('Spartan X(Japan)',)","('动作冒险 动作冒险 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/2052a.png,"('https://www.yikm.net/play?id=3346&n=L2Zjcm9tL2R6bXgvU3BhcnRhbiBYIChKKSBbIV0ubmVz&t=Spartan X(Japan)',)"
"('GUNNAC(Japan)',)","('飞行射击 飞行射击 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3602&n=L2Zjcm9tL2Z4c2ovR3VuLU5hYyAoSikgWyFdLm5lcw==&t=GUNNAC(Japan)',)"
"('夜明珠【外星】',)","('格斗 格斗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=3858&n=L2Zjcm9tL2dkL1llIE1pbmcgSnVlIChDaCkubmVz&t=夜明珠【外星】',)"
"('超级战魂(超级魂斗罗7)',)","('山寨魂斗罗 山寨魂斗罗 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4114&n=L2Zjcm9tL3NqL1N1cGVyIENvbnRyYSA3IChVbmwpLm5lcw==&t=超级战魂(超级魂斗罗7)',)"
"('扫雷 (Unl)',)","('小游戏 小游戏 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4370&n=L2Zjcm9tL3h5eC9NaW5lIChVbmwpLm5lcw==&t=扫雷 (Unl)',)"
"('筋肉人摔角(美版)',)","('摔角 摔角 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=4626&n=L2Zjcm9tL3lkYnMvTS5VLlMuQy5MLkUuIChVKSBbIV0ubmVz&t=筋肉人摔角(美版)',)"
"('迷你高尔夫',)","('高尔夫 高尔夫 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/ydbs/1469a.png,"('https://www.yikm.net/play?id=4882&n=L2Zjcm9tL3lkYnMvTWluaSBQdXR0IChKKS5uZXM=&t=迷你高尔夫',)"
"('最终幻想1超级版本',)","('中文 中文 ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=5138&n=L2Zjcm9tL2pzYnl6dy8xODku5pyA57uI5bm75oOzMei2hee6p+eJiOacrC5uZXM=&t=最终幻想1超级版本&ac=3',)"
"('职业棒球-行动版',)","('GBA GBA ',)",https://mrcuya.gitee.io/yikmresource/fcpic/1000a.png,"('https://www.yikm.net/play?id=6162&n=L2diYXJvbS8wMDc4LnppcA==&t=Mobile Pro Yakyuu - Kantoku no Saihai&ac=5&p=',)"
"('黑超特警组-续作',)","('平台 平台 ',)",https://mrcuya.gitee.io/yikmresource/gbapic/0340.jpg,"('https://www.yikm.net/play?id=6418&n=L2diYXJvbS8wMzQwLnppcA==&t=Men in Black - The Series&ac=5&p=/gbapic/0340.jpg',)"
